id,title,overview,release_date,vote_average,vote_count,popularity,poster_path,genre_names,type
46896,The Originals,"A spin-off from The Vampire Diaries and set in New Orleans, The Originals centers on the Mikaelson siblings, otherwise known as the world's original vampires: Klaus, Elijah, and Rebekah. Now Klaus must take down his protégé, Marcel, who is now in charge of New Orleans, in order to re-take his city, as he originally built New Orleans. Klaus departed from the city after being chased down by his father Mikael, while it was being constructed and Marcel took charge. As Klaus has returned after many years, his ego has provoked him to become the king of the city. ""Every King needs an heir"" says Klaus, accepting the unborn child. The child is a first to be born to a hybrid and a werewolf.",2013-10-03,8.595,3408,67.8764,/2llbXc2BOkLkBGgcNJCRbrWedUO.jpg,"Sci-Fi & Fantasy, Drama, Mystery",tv
39272,Once Upon a Time,"There is a town in Maine where every story book character you've ever known is trapped between two worlds, victims of a powerful curse. Only one knows the truth and only one can break the spell.

Emma Swan is a 28-year-old bail bonds collector who has been supporting herself since she was abandoned as a baby. Things change for her when her son Henry, whom she abandoned years ago, finds her and asks for her help explaining that she is from a different world where she is Snow White's missing daughter.",2011-10-23,7.379,2309,67.8763,/u95scYysMZvBoekSLmMNJjeqXcY.jpg,"Drama, Sci-Fi & Fantasy",tv
2673,The O.C.,"Ryan Atwood, a teen from the wrong side of the tracks, moves in with a wealthy family willing to give him a chance. But Ryan's arrival disturbs the status quo of the affluent, privileged community of Newport Beach, California.",2003-08-05,7.8,852,67.8678,/xDc6BMGDaeyalpSZ9KKk7RCBCz5.jpg,Drama,tv
2314,Hey Dad..!,"Hey Dad..! was an Australian sitcom produced by Gary Reilly Productions, originally airing from 1987 to 1994 on the Seven Network.",1987-02-11,4.0,1,67.8557,/4YF0uUI8iYRDpC7KwNxYzHfxTO7.jpg,Comedy,tv
4238,The King of Queens,"Life’s good for deliveryman Doug Heffernan, until his newly widowed father-in-law, Arthur, moves in with him and his wife Carrie. Doug is no longer the king of his domain, and instead of having a big screen television in his recently renovated basement, he now has a crazy old man.",1998-09-21,7.1,635,67.8391,/vXs300Yvjy4Kr0iHgBtajHkYbAt.jpg,Comedy,tv
95,Buffy the Vampire Slayer,"Into every generation a slayer is born: one girl in all the world, a chosen one. She alone will wield the strength and skill to fight the vampires, demons, and the forces of darkness; to stop the spread of their evil and the swell of their number. She is the Slayer.",1997-03-10,8.1,1804,67.694,/y7fVZkyheCEQHDUEHwNmYENGfT2.jpg,"Sci-Fi & Fantasy, Comedy, Drama, Action & Adventure",tv
70345,All In with Chris Hayes,"Chris Hayes delivers the biggest news and political stories of the day with a commitment to in-depth reporting that consistently seeks to hold the nation's leaders accountable for their actions. Drawing from his background as a reporter, Hayes at times reports directly from the scene of a news event as it occurs to provide a firsthand account, digging deep and speaking with people who represent different points of view. Hayes brings the nation's officials, legislators, policymakers, and local activists to the table to address key issues affecting communities across America.",2013-04-01,6.0,4,67.6637,/6B4gsW6e7fV01mNuXYaoG563FmP.jpg,"News, Talk",tv
17971,Mere Ghar Aayi Ek Nanhi Pari,"Mere Ghar Aayi Ek Nanhi Pari is an Indian television series which premiered on March 9, 2009 on Colors. The story revolves around a family who experience the birth of a daughter after long 18 years.",2009-01-08,0.0,0,67.627,,Drama,tv
17380,The Real Housewives of Atlanta,Bravo's cameras turn to the Southern states as the network presents this inside look at the Real Housewives of Atlanta. These women handle the personal dramas that affect their affluent lifestyles with a signature Southern brand of “style” and “grace.”,2008-10-07,6.013,118,67.4501,/h5HYOsyc1sJQYjqevaWEaLRjd6E.jpg,Reality,tv
75235,Yeh Un Dinon Ki Baat Hai,"The story chronicles the adolescent romance between Naina and Sameer. The show explores the magic of first love. Naina a quintessential good girl meets flamboyant Sameer in her school in Ahmedabad. She starts liking him the moment she meets him. But when she watches Sameer hit another boy, she has to tell the truth to the principal of the school. This results in Sameers suspension and his dislike towards Naina. The same is followed by a series of misunderstanding between Sameer and Naina. In order to avenge his insults Sameer takes a bet with his friends that he will make Naina fall in love with him. What starts as a bet ends up in true love for Sameer as Naina cares for him like no one has ever done. When Naina gets to know about the bet, she is heartbroken. Thus, begins Sameers journey of transformation and penance. This show will be a closer exploration of everyday moments that these two shares.",2017-09-05,0.0,0,67.407,/dm2VHQl2cQnnMbQ6lFwKoHSC2Km.jpg,Drama,tv
277,Pangako Sa ’Yo,"The story revolves around lovers Yna Macaspac and Angelo Buenavista. Unbeknownst to them, their love story started 20 years earlier between Amor de Jesús and Eduardo Buenavista. Unfortunately, Amor and Eduardo's love will be destroyed because of greed, ambition, and lies. Amor returns to the Philippines as Amor Powers and vows revenge on the Buenavista family which will hurt her biological daughter, Yna, in the process. Meanwhile, Madam Claudia, Angelo's mother, will do anything to destroy Yna and Angelo's relationship and make Yna's life a nightmare.",2000-11-13,0.0,0,67.4026,/z4hlkSKIEOf0i9i2iXhoBfUpaUZ.jpg,Drama,tv
7895,K. Street Pali Hill,"K. Street Pali Hill is an Indian Thriller soap that aired on STAR Plus. It replaced the highly popular thriller Kaahin Kissii Roz when it concluded in 2004. K. Street Pali Hill was successful for about a year, only to plummet in popularity, owing to many of the actors' replacements. This show pointed many similarities with DD National popular daily soap Shanti",2004-09-27,4.4,7,67.377,/zjAMgNuBgiH8s44eSx1Tw1vcHxX.jpg,Drama,tv
72392,Kasam - Tere Pyaar Ki,"The basic story of the serial is about Tanu and Rishi who are childhood friends. Under a prophecy made by a sadhu woman after saved by Tanu, Tanu is destined to shield and protect Rishi from any possible danger or omen. But apparently, Rishi mother who dislikes Rishi’s choice as well as their family made her move to USA.",2016-03-07,8.7,3,67.3624,/7lG4aS1NE4arSjkBBlCErJToJtn.jpg,"Soap, Family, Drama",tv
16286,"Yo soy Betty, la fea","Beatriz Pinzón Solano is a brilliant economist with a master's degree in finance; she has only one flaw: she's ugly. Everything changes when she starts working at Ecomoda, one of the country's largest companies, where she meets and falls in love with Armando Mendoza. This time, life will give her a second chance to prove she can become the most desired and beloved woman in the world.",1999-10-25,8.349,3426,67.3622,/iEBOiXiDGaxVR6w8aKgG5MEusuO.jpg,"Soap, Comedy, Drama",tv
60622,Fargo,"A close-knit anthology series dealing with stories involving malice, violence and murder based in and around Minnesota.",2014-04-15,8.303,2839,67.3477,/6U9CPeD8obHzweikFhiLhpc7YBT.jpg,"Crime, Drama",tv
41594,Life Bites,"“Life Bites” brings a comic touch to the difficulties common to the world of young teens: relationships with brothers and sisters, parents, friends, dating, school, sports, music, etc.—in short, everything that plays a part in the lives of young people in the 14-15 year-old age range.",2007-10-15,6.5,1,67.3234,/ApapQ28GAWrtmZ7G79VtrOSQS4a.jpg,"Family, Kids, Comedy",tv
18385,Che tempo che fa,"Che tempo che fa is an Italian television talk show hosted by the Italian television host Fabio Fazio. It has been broadcast live on Saturdays and Sundays on the Italian State TV Channel Rai Tre in Milan since 2003.

The show has been aired prime time since September 2003.

Che tempo che fa is a one-to-one talk show with two guests every night. Current events, political, economic, sporting, musical, literary, cinematic, scientific, nature and environmental issues of topical interest are discussed.

Fabio Fazio’s feature is having friendly conversations rather than formal interviews.

In its last edition the show made an average prime-time share of 15%, with an audience of 3,500,000 people.",2003-09-13,7.7,5,67.2791,/t00JcEMKCKy1hp8ru4K45pKXhsA.jpg,Talk,tv
2674,Neighbours,"Neighbours is an Australian television soap opera.  The show's storylines concern the domestic and professional lives of the people who live and work in Erinsborough, a fictional suburb of Melbourne, Victoria. The series primarily centres around the residents of Ramsay Street, a short cul-de-sac, and its neighbouring areas, the Lassiters complex, which includes a bar, hotel, cafe, news office and park. Neighbours began with three families created by Watson – the Ramsays, the Robinsons and the Clarkes. Watson said that he wanted to show three families who are friends living in a small street. The Robinsons and the Ramsays had a long history and were involved in an ongoing rivalry.",1985-03-18,6.046,54,67.2411,/bXY78bQsKCIiD17Sr6yO4wLIXqS.jpg,"Soap, Drama, Family, Comedy",tv
125988,Silo,"In a ruined and toxic future, thousands live in a giant silo deep underground. After its sheriff breaks a cardinal rule and residents die mysteriously, engineer Juliette starts to uncover shocking secrets and the truth about the silo.",2023-05-04,8.164,1519,67.1978,/c2OijvbFEXBW1onbzuvENr4CGQB.jpg,"Sci-Fi & Fantasy, Drama",tv
64933,Hot Bench,"A panel of three judges hear court cases, argue the merits of the case amongst themselves, and render a verdict.",2014-09-15,4.6,7,67.1828,/yBTQALxmu6r92lGiE1qgWGA8HXq.jpg,"Reality, Talk, Crime",tv
86542,Rude Miss Young Ae,"The seventeenth season of the realistic drama about the thrills and sadness of working women in their 30s, centered around a single woman named Lee Young-ae.",2007-04-20,0.0,0,67.0157,/czIb8j2yO2F5shxtJCLLGEdx4qw.jpg,Comedy,tv
5307,The Ed Sullivan Show,"The Ed Sullivan Show is an American TV variety show that originally ran on CBS from Sunday June 20, 1948 to Sunday June 6, 1971, and was hosted by New York entertainment columnist Ed Sullivan. It was replaced in September 1971 by the CBS Sunday Night Movie, which ran only one season and was eventually replaced by other shows.

In 2002, The Ed Sullivan Show was ranked #15 on TV Guide's 50 Greatest TV Shows of All Time.",1948-06-20,6.6,21,66.9168,/gUEfDXUxwhgXBX7LSk57vJKXCTp.jpg,"Comedy, Talk",tv
41743,História de Amor,"Helena is a sweet, honest, sensitive and a warrior woman who faces the premature pregnancy of her daughter Joyce, who in turn is abandoned by her boyfriend, the irresponsible Caio. The biggest problem is the girl's father, Assunção, Helena's ex-husband, who does not accept the situation. Lonely and alone, Helena awakens a passion for the endocrinologist Carlos Alberto, and has her feelings matched. But Carlos is committed to the possessive Paula. The girl's parents, Zuleika and Rômulo, anxiously await their daughter's wedding with Carlos, who will save the family from financial decay. But Carlos is the type of man that women don't really forget. Even married to Paula and in love with Helena, he is still harassed by ex-wife Sheyla, who is not satisfied with having lost him and dreams of a rapprochement.",1995-07-03,8.429,7,66.9026,/u8V1ZDmNF4xph02Kj8KItLYouIr.jpg,"Soap, Drama",tv
6647,The Bold and the Beautiful,Continuing drama combining romance and intrigue set against the glittering backdrop of Beverly Hills and the American fashion industry.,1987-03-23,5.5,137,66.7579,/1LsYmbJHKp1bp1JxX7HkcOr9ddv.jpg,"Soap, Drama",tv
96498,Phoenix Runde,,1997-01-06,0.0,0,66.693,,Talk,tv
66046,Mystery Music Show: King of Mask Singer,"Competitors are given elaborate masks to wear in order to conceal their identity, thus removing factors such as popularity, career and age that could lead to prejudiced voting. In the first round, a pair of competitors sing the same song, while in the second and third rounds they each sing a solo song. After the First Generation, the winner of the Third Round goes on to challenge the Mask King, and is either eliminated or replaces the previous Mask King through live voting. The identities of the singers are not revealed unless they have been eliminated.",2015-04-05,5.2,10,66.6588,/vlnAfmirzYx1TSxXuaPhHjkPPmK.jpg,Reality,tv
38824,Hand aufs Herz,"Hand aufs Herz is a German television soap opera and premiered on October 4, 2010 on the private broadcasting station Sat.1. It got canceled in June 2011, announcing the series finale for September 5, 2011. However that changed when Sat.1 decided to drop the show from its line-up and sixx was announced to air the remaining episodes; with a one-hour series finale on September 2, 2011.

The show focuses around a fictional high school in Cologne and tackles with young love, a marriage crisis, a mysterious disappearance, schemes and competition fights, coming out, drug abuse, career chances and forbidden feelings. Hand aufs Herz also introduces something completely new to the genre of a soap opera by including music and dance as one of the main elements.

It has been compared to the successful American television show a hit TV show, Glee and the High School Musical franchise. Even though it started out as a musical series, the show shifts its stories from that plot even though it remains a part of the series.

Hand aufs Herz started two weeks after the failed daily drama Eine wie keine aired its final episode due to low ratings. The show is in direct competition with the long-running soap opera Verbotene Liebe and is starring with Vanessa Jung and Andreas Jancke two of its former stars.",2010-10-04,7.0,1,66.6411,,Soap,tv
87449,Sprawiedliwi - Wydział kryminalny,,2016-09-05,6.0,1,66.5912,/aNy8hG2qEzbyIPTFIjaqhgRvEJi.jpg,Crime,tv
157744,1923,"Follow a new generation of the Dutton family during the early twentieth century when pandemics, historic drought, the end of Prohibition and the Great Depression all plague the mountain west, and the Duttons who call it home.",2022-12-18,8.2,534,66.5264,/vNJWr0xh7W5IDzFTnVzWhw6KoJr.jpg,"Drama, Western",tv
26552,Tonight Starring Jack Paar,"Tonight Starring Jack Paar is an American talk show hosted by Jack Paar under The Tonight Show franchise from 1957 to 1962. It originally aired during late-night.

During most of its run it was broadcast from Studio 6B inside the RCA Building. The same studio would also host early episodes of The Tonight Show Starring Johnny Carson, and Late Night with Jimmy Fallon. Its theme song was an instrumental version of ""Everything's Coming Up Roses"", and the closing theme was ""So Until I See You"" by Al Lerner.",1957-07-29,6.5,4,66.5136,,Talk,tv
16299,Son amores,Son amores is an Argentine telenovela originally broadcast between 2002-2003. It was produced by Pol-Ka Producciones & broadcast by Canal 13 in Argentina.,2002-01-28,5.3,3,66.4461,/aZ0zzbukErHz8LupomSPMG1U1a6.jpg,Comedy,tv
72974,Downtown no Gaki no Tsukai ya Arahende!!,"A Japanese variety show hosted by popular Japanese owarai duo, Downtown, with comedian Hōsei Tsukitei (formerly known as Hōsei Yamasaki) and owarai duo Cocorico co-hosting.",1989-10-03,9.3,10,66.2344,/59IPwylg1xLeYigjH9bDauN7MCq.jpg,Comedy,tv
2777,Oggy and the Cockroaches,"Oggy, an anthropomorphic cat, would prefer to spend his days watching television and eating, but is continuously pestered by three roaches: Joey, Marky and Dee Dee. The cockroaches' slapstick mischief ranges from plundering Oggy's refrigerator to hijacking the train he just boarded. In many situations Oggy is also helped by Jack, who is more violent and short-tempered than him and is also annoyed by the cockroaches. Bob, a short-tempered bulldog, also appears in the show, and is Oggy's neighbor.",1999-09-06,7.4,341,66.2151,/aFAN9aKm0OblOr30ROejJCV8rGf.jpg,"Animation, Comedy, Kids, Family",tv
62286,Fear the Walking Dead,"What did the world look like as it was transforming into the horrifying apocalypse depicted in ""The Walking Dead""? This spin-off set in Los Angeles, following new characters as they face the beginning of the end of the world, will answer that question.",2015-08-23,7.653,4995,66.1568,/l7N9aS6VyYvjelKoCB2eZge0Qky.jpg,"Action & Adventure, Drama",tv
49009,The Goldbergs,"Before there were parenting blogs, trophies for showing up, and peanut allergies, there was a simpler time called the '80s. For geeky 11-year old Adam these were his wonder years and he faced them armed with a video camera to capture all the crazy. The Goldbergs are a loving family like any other, just with a lot more yelling.",2013-09-24,7.5,337,66.1466,/pZyaKyry0V1muunoTt6pZ6cLduR.jpg,"Family, Comedy",tv
16183,A Grande Família,"The daily lives of a typical Brazilian middle-class family, that are always very close and tries, in their way, to survive the financial and relationship difficulties.",2001-03-29,8.4,36,66.1131,/draJzGrnfB8gEqCGJrPhNORu0nz.jpg,"Comedy, Family",tv
46121,A Próxima Vítima,"A young law student starts to work as a detective, decided to uncover the identity behind a series of murders, as well as who is next.",1995-03-13,7.6,23,66.0418,/x4w9I4nepjaTTc5fgm2EVbYZnOS.jpg,"Soap, Crime, Drama",tv
86657,O Dono do Mundo,,1991-05-20,7.4,7,65.9565,/4Ds4io3kQBaL8dh7ntxtiYPQ0Pf.jpg,"Drama, Soap",tv
82250,Gran hermano VIP,,2004-01-22,3.9,17,65.8916,/9269PATr0bmEXKjkpR88mzGmNYI.jpg,Reality,tv
30983,Case Closed,"The son of a world famous mystery writer, Jimmy Kudo, has achieved his own notoriety by assisting the local police as a student detective. He has always been able to solve the most difficult of criminal cases using his wits and power of reason.",1996-01-08,8.0,686,65.8448,/27vgjGbN5SrupkudTyBFXxp6Lic.jpg,"Animation, Crime, Mystery, Comedy",tv
2254,Sunset Beach,"Sunset Beach is an American television soap opera that aired on NBC from January 6, 1997 to December 31, 1999. The show follows the loves and lives of the people living in the Orange County coastal area named Sunset Beach, on the coast of California. Although there is a town in California called Sunset Beach, the show's beach scenes were shot on nearby Seal Beach. The show was co-produced by NBC and Spelling Television.

Sunset Beach won two Daytime Emmy Awards and was nominated another eleven times. The show also received twenty-two nominations for various other awards.",1997-01-06,6.0,32,65.8015,/b4wqMNq1v3oksZ1V88aemWxbx15.jpg,"Soap, Drama",tv
897,The Grim Adventures of Billy and Mandy,"The exploits of the Grim Reaper, who has been forced into being the best friend of two children. A spin-off of the show Grim & Evil.",2001-08-24,8.1,965,65.7255,/gxdTn5UwvriN1EzDSNnWr5AAQN7.jpg,"Animation, Comedy, Kids",tv
24166,Wind Flower,,2005-01-31,0.0,0,65.6757,,,tv
24128,TOTP2,Fast-moving music show mixing classic performances from the Top of the Pops archives with exclusive live performances.,1994-09-17,5.5,2,65.6739,/5eCKfuDgYiJLBwV0GIDvy1Gc3ng.jpg,,tv
3451,This Is Your Life,"This is Your Life is a British biographical television documentary, based on the 1952 American show of the same name. It was hosted by Eamonn Andrews from 1955 until 1964, and then from 1969 until his death in 1987 aged 64. Michael Aspel then took up the role of host until the show ended in 2003. It returned in 2007 as a one-off special presented by Trevor McDonald, which to date was its most recent airing.

In the show the host surprises a special guest, before taking them through their life with the assistance of the 'big red book'. Both celebrities and non-celebrities have been 'victims' of the show. The show was originally broadcast live, and over its run it has alternated between being broadcast on the BBC and on ITV.",1955-07-29,6.4,8,65.6427,/zMCF2uU9dleso6iKpFkHfrBxsQ6.jpg,Documentary,tv
214252,All My Love For You,"The story of the relationship between two families, based on the traditional Korean Cinderella folktale about Kongji and Patji. The Kongji family is poor but kind, while the Patji family is rich but selfish.",2010-11-08,0.0,0,65.628,/2cJc0CRyCYd19OXdVKMOXiSt8on.jpg,Comedy,tv
2891,What Not to Wear,"Friends and family members nominate a candidate that they consider poorly dressed and ask the show to make over the ""fashion victim."" Fashion Police Stacy London and her partner ambush the candidate and make them an offer-- they are given a $5000.00 budget for a new wardrobe, which they must purchase in New York City boutiques over the course of two days, but only on the condition that they allow Stacy & her partner to critique, and in most cases throw out, their existing wardrobe.",2003-01-18,5.6,8,65.4234,/7LRJOQjPROikFNQeIo8bPdZJShc.jpg,Reality,tv
34984,Prosto w serce,"Prosto w serce is the Polish version of the popular Argentinean soap opera Sos mi vida. It is broadcast on weekdays at 17:55 on TVN since Monday, January 3, 2011. The pilot episode was broadcast on Thursday, December 23, 2010 at 18:25 after the final episode of Majka.",2010-12-23,6.0,1,65.4231,/g0i46rB5NMvVu8b6CvHBbXVe1SU.jpg,Soap,tv
8039,Miley Jab Hum Tum,"Miley Jab Hum Tum is a youth oriented television series that aired on Indian television channel STAR One, premiering September 22, 2008. The series ran for two years successfully covering two seasons before ending on November 19, 2010. The show is about falling in love during college and developing relations for a lifetime. The show was successful amongst the youth of the country that even after so years following its conclusion, the actors of the show like Rati pandey, Mohit Sehgal, Sanaya Irani, and Arjun Bijlani are still fondly remembered by people.",2008-09-22,0.0,0,65.3543,/UhUhOeis1j8wHwqaGUKwWxmeHV.jpg,"Drama, Comedy",tv
1695,Monk,"Adrian Monk was once a rising star with the San Francisco Police Department, legendary for using unconventional means to solve the department's most baffling cases. But after the tragic (and still unsolved) murder of his wife Trudy, he developed an extreme case of obsessive-compulsive disorder. Now working as a private consultant, Monk continues to investigate cases in the most unconventional ways.",2002-07-12,7.946,1123,65.2848,/fLO6glULGTE0iZ4LQcikDeciRdH.jpg,"Comedy, Crime, Drama, Mystery",tv
16763,Cuando seas mía,Cuando Seas Mia is a Mexican telenovela produced by TV Azteca. It was the second reunion for Silvia Navarro and Sergio Basañez as protagonists.,2001-07-16,4.0,2,65.2621,/lNVBIaKziRMfRaeK1qIPz0Q2r4a.jpg,Drama,tv
72637,Once,"The series revolves around Gabo, a soccer-loving teenager who, upon receiving a scholarship from the prestigious Sports Academic Institute (IAD) of Buenos Aires, will see his dream of playing at Los Halcones Dorados, the renowned amateur team of the school, and also his longing to become a professional footballer.",2017-06-19,8.634,1471,65.2468,/d4vPg3QsTJJh6C5MHARTb5CyqOu.jpg,"Comedy, Family",tv
225920,Yonimo Kimyou na Monogatari Tokubetsuhen,,1990-10-04,9.5,2,65.1148,/kUMRtW0Db4K5LrjU8JhXwgCNqju.jpg,"Mystery, Sci-Fi & Fantasy",tv
241462,Arendsvlei,"Arendsvlei is a South African, Afrikaans-language telenovela based on a concept by Theltom Masimila which revolves around a semi-private high school on the Cape Flats run by the Cupido family, in the fictitious community of Arendsvlei.",2018-10-01,3.0,1,65.0691,/sJqRrENbb0xJeWkGo9hsmjc9PNJ.jpg,Soap,tv
33761,Triumph of Love,A love story between a young girl wishing to become a professional model and a rich boy who works in a fashion house and falls in love with her.,2010-10-25,7.7,459,65.0506,/qjuI9tYDJikLcomkFLwkKoOAagm.jpg,Soap,tv
2317,My Name Is Earl,"When petty criminal Earl Hickey wins the lottery, he sets off on a quest to repair his questionable karma.",2005-09-20,7.67,1001,65.0412,/57shLTTkHvhLUhyP1t0lNZPoAxD.jpg,Comedy,tv
71789,SEAL Team,"Military drama following the professional and personal lives of the most elite unit of Navy SEALs as they train, plan and execute the most dangerous, high stakes missions our country can ask of them.",2017-09-27,8.045,1539,65.0032,/6iSnec83UEMgLOXAtGYwaVNHLjR.jpg,"Action & Adventure, Drama, War & Politics",tv
46186,Vivement dimanche prochain,,1998-09-11,3.4,4,64.9728,/vfUxcm5R2wX1mHFLR2xV3hV8JC6.jpg,Talk,tv
42680,Sítio do Picapau Amarelo,"The series exhibited several stories based on folklore and mythology , with characters such as Cuca, Saci Pererê and Iara from Brazilian folklore and then later with several characters from fairytales, fables, literature and greek mythology. The residents of Sítio, Emília, Narizinho, Pedrinho, Dona Benta and Tia Nastacia live several adventures with a lot of  the mystery and dangers that haunt the remote town of Arraial do Tucanos.",2001-10-12,7.4,14,64.9707,/gG7HczOyMZE3uhCQG8LyEILF5UU.jpg,"Family, Kids, Comedy, Drama",tv
220984,Nunca Digas Adeus,"Vera de Almeida Barreto highlights her choices as a woman dedicated to family, sacrificing herself to support her husband's career and raise their three children. Upon discovering Lourenço's affair with lawyer Daniela Lopes (Rita Salema), a younger woman, Vera reevaluates her life, questioning her role as a woman and facing a lack of support from her children in this challenging situation. The plot becomes even more complex when Vera falls in love with a younger man, challenging societal norms and exposing the double standards surrounding age differences in relationships.",2001-09-30,0.0,0,64.9578,/80sPodHMQp8Y1PSNShl88eeOgBn.jpg,"Soap, Drama",tv
1802,America's Most Wanted,"Presented by Walsh, the show profiles and assist law enforcement in the apprehension of fugitives wanted for numerous crimes, including murder, rape, kidnapping, child molestation, white-collar crime, organized crime, armed robbery, gang violence, and terrorism, and also many of whom are currently on the FBI Ten Most Wanted Fugitives list.",1988-02-07,7.9,20,64.9497,/7ICJgQPSkf7ppVBD15teVuEL9iD.jpg,News,tv
78376,"Same Bed, Different Dreams","Same Bed, Different Dreams is a South Korean television entertainment program, distributed and syndicated by SBS every Monday at 11:10 pm. Before February 15, 2016 the program was aired every Saturday at 8:45 pm. It's a program where teens and their parents come and openly share their issues with the show’s panel, trying to resolve their problems with each other. Same Bed, Different Dreams 2 - You Are My Destiny is a South Korean television entertainment program, distributed and syndicated by SBS. It's the second season of the show Same Bed, Different Dreams which underwent a format change, now focusing on the life of celebrity couples.",2015-04-25,0.0,0,64.8841,/rFElUD9KdeRL9bu89wGG3Vm6Mud.jpg,Reality,tv
3475,The L Word,A group of lesbian friends struggle with romance and careers in Los Angeles.,2004-01-18,7.61,812,64.8838,/nuBhtv4P5nY9loJ6kXb1hsyc9EA.jpg,Drama,tv
82728,Bluey,"Bluey is an inexhaustible six year-old Blue Heeler dog, who loves to play and turns everyday family life into extraordinary adventures, developing her imagination as well as her mental, physical and emotional resilience.",2018-10-01,8.6,593,64.8826,/9p4pNoGcuyCfHcGWKNrTopqMWtq.jpg,"Animation, Kids, Comedy",tv
2233,Blue Heelers,"Blue Heelers was one of Australia's longest running weekly television drama series.  Blue Heelers is a police drama series set in the fictional country town of Mount Thomas. Under the watchful eye of Tom Croydon (John Wood), the men and women of Mount Thomas Police Station fight crime, resolve disputes and tackle the social issues of the day.  We watch their successes and their failures and learn to grow with them and their loved ones as the heart of the series develops.",1993-09-10,6.6,13,64.8781,/dxCyxmFSHiAonsb94s1QScyHBAk.jpg,Drama,tv
16395,MasterChef Australia,"MasterChef Australia is a Logie Award-winning Australian competitive cooking game show based on the original British MasterChef. It is produced by Shine Australia and screens on Network Ten. Restaurateur and chef Gary Mehigan, chef George Calombaris and food critic Matt Preston serve as the show's main judges. Journalist Sarah Wilson hosted the first series, however her role was dropped at the end of the series.",2009-04-27,6.8,74,64.8598,/m5akdtbWznF8KpOewKyKw0C36s1.jpg,Reality,tv
3626,American Idol,"Each year, hopeful singers from all over the country audition to be part of one of the biggest shows in American television history. Who will become the new American Idol?",2002-06-11,5.1,161,64.844,/iIlKBCqv5YkjQIWj7hYcFndxoLp.jpg,Reality,tv
87435,Al Filo de la Muerte,,1991-06-17,2.0,1,64.8358,/5C8mxj2b8AuFStrsuU2HwJStFus.jpg,"Soap, Drama, Crime",tv
873,Columbo,"Columbo is a friendly, verbose, disheveled-looking police detective who is consistently underestimated by his suspects. Despite his unprepossessing appearance and apparent absentmindedness, he shrewdly solves all of his cases and secures all evidence needed for indictment. His formidable eye for detail and meticulously dedicated approach often become clear to the killer only late in the storyline.",1971-09-15,8.079,727,64.7759,/2JCD8vab3fircOU8cM2HJCxfv4I.jpg,"Crime, Drama",tv
81871,What Am I?,,1955-01-02,6.5,2,64.5795,,"Talk, Reality",tv
12971,Dragon Ball Z,"Goku is back with his new son, Gohan, but just when things are getting settled down, the adventures continue. Whether he is facing enemies such as Freeza, Cell, or Boo, Goku is proven to be an elite of his own and discovers his race, Saiyan. He meets many new people, gaining allies as well as enemies, as he still finds time to raise a family and be the happy-go-lucky Saiyan he is.",1989-04-26,8.347,4563,64.4906,/i1lMlxir5E4jyeLlqS2bK1Cn3Tt.jpg,"Animation, Sci-Fi & Fantasy, Action & Adventure",tv
40,Dallas,"The world's first mega-soap, and one of the most popular ever produced, Dallas had it all. Beautiful women, expensive cars, and men playing Monopoly with real buildings. Famous for one of the best cliffhangers in TV history, as the world asked ""Who shot J.R.?"" A slow-burner to begin with, Dallas hit its stride in the 2nd season, with long storylines and expert character development. Dallas ruled the airwaves in the 1980's.",1978-04-02,6.8,210,64.4813,/w8Frf2mO0DUVHmSRJWJWldntKCt.jpg,"Soap, Drama, Family",tv
61913,I'm a Celebrity: Get Me Out of Here!,"Australian celebrities are dropped into the African jungle with little more than their wits, strength and willpower to survive the competition. How will they cope with African wildlife, a constant series of challenges and tests, basic rations and their fellow campmates? Who will survive the infamous Bush Tucker Trials? Who will win the hearts of viewers and be crowned King or Queen of the Jungle?",2015-02-01,4.5,12,64.4289,/kFByXOpdP0aZokUPC16c9oWb5uN.jpg,Reality,tv
2593,Without a Trace,The series follows the ventures of a Missing Persons Unit of the FBI in New York City.,2002-09-26,7.267,260,64.3895,/iNhE283iY7xtS8zCjhSxpTfOzn0.jpg,"Crime, Mystery, Action & Adventure, Drama",tv
98031,Keep Running,"Hurry Up, Brother! is a Chinese variety show based off the original Korean variety show, Running Man. It is created by SBS and co-produced with Zhejiang Television. It first aired on October 10, 2014. This show is classified as a game-variety show, where the MCs and guests complete missions in a landmark to win a race. In 2017, the show officially changed its name to ""Keep Running"".",2014-10-10,5.8,9,64.3623,/8STVpJQuboZQvS1jgFLbufyEIyc.jpg,"Comedy, Reality",tv
62650,Chicago Med,"An emotional thrill ride through the day-to-day chaos of the city's most explosive hospital and the courageous team of doctors who hold it together. They will tackle unique new cases inspired by topical events, forging fiery relationships in the pulse-pounding pandemonium of the emergency room.",2015-11-17,8.294,1178,64.3467,/8UXGfvjKzzkGepXZU43dgpK48oY.jpg,Drama,tv
12433,A Case For Two,"Ein Fall für zwei is a German television series, which premiered on September 11, 1981 on ZDF. The series, located in Frankfurt am Main, features two main characters who solve crimes: a defense attorney and a private investigator. Josef Matula, a former German police officer, has gone into private business. His method of investigation is very effective and direct, and he sometimes even resorts to dirty tricks. Claus Theo Gärtner has portrayed the role since the start of the series.",1981-09-11,5.2,14,64.2115,/7cztFGBj6xmJLS39UlhRDRWoEAq.jpg,"Drama, Crime",tv
